,WK_DT,PIPE_NO,DV_R,DA_R,AV_R,AA_R,PM_R,FIN_JGMT
79256,20220331103209500,PP22032200023,320,8305,361,5995,9299,1
79257,20220331103209500,PP22032200023,321,8300,360,6049,9300,1
79258,20220331103209700,PP22032200023,321,8300,360,6049,9321,1
79259,20220331103209700,PP22032200023,320,8310,359,6031,9327,1
79260,20220331103210000,PP22032200023,320,8310,359,6031,9270,1
79261,20220331103210000,PP22032200023,320,8305,361,5996,9270,1
79262,20220331103210200,PP22032200023,320,8305,361,5996,9270,1
79263,20220331103210200,PP22032200023,308,7943,359,6022,9270,1
79264,20220331103210500,PP22032200023,308,7943,359,6022,9270,1
79265,20220331103210500,PP22032200023,308,7984,359,6043,9270,1
79266,20220331103210700,PP22032200023,308,7984,359,6043,9275,1
79267,20220331103210700,PP22032200023,320,8293,359,6089,9285,1
79268,20220331103210800,PP22032200023,320,8293,359,6089,9288,1
79269,20220331103210800,PP22032200023,320,8298,361,5948,9289,1
79270,20220331103211100,PP22032200023,320,8298,361,5948,9288,1
79271,20220331103211100,PP22032200023,308,7934,359,6014,9290,1
79272,20220331103211300,PP22032200023,308,7934,359,6014,9300,1
79273,20220331103211300,PP22032200023,320,8311,357,6067,9301,1
79274,20220331103211500,PP22032200023,320,8311,357,6067,9300,1
79275,20220331103211500,PP22032200023,320,8310,362,5983,9303,1
79276,20220331103211800,PP22032200023,320,8310,362,5983,9317,1
79277,20220331103211800,PP22032200023,321,8265,359,6005,9319,1
79278,20220331103211900,PP22032200023,321,8265,359,6005,9320,1
79279,20220331103211900,PP22032200023,320,8286,360,5982,9324,1
79280,20220331103212100,PP22032200023,320,8286,360,5982,9333,1
79281,20220331103212100,PP22032200023,320,8298,358,6130,9335,1
79282,20220331103212400,PP22032200023,320,8298,358,6130,9330,1
79283,20220331103212400,PP22032200023,308,8171,360,5948,9327,1
79284,20220331103212600,PP22032200023,308,8171,360,5948,9328,1
79285,20220331103212600,PP22032200023,319,8351,361,5951,9329,1
79286,20220331103212900,PP22032200023,319,8351,361,5951,9319,1
79287,20220331103212900,PP22032200023,320,8321,361,5976,9310,1
79288,20220331103213000,PP22032200023,320,8321,361,5976,9308,1
79289,20220331103213000,PP22032200023,308,7934,357,6053,9305,1
79290,20220331103213200,PP22032200023,308,7934,357,6053,9300,1
79291,20220331103213200,PP22032200023,308,7934,361,5962,9295,1
79292,20220331103213500,PP22032200023,308,7934,361,5962,9296,1
79293,20220331103213500,PP22032200023,320,8324,361,5955,9290,1
79294,20220331103213700,PP22032200023,320,8324,361,5955,9285,1
79295,20220331103213700,PP22032200023,319,8355,360,5989,9286,1
79296,20220331103213900,PP22032200023,319,8355,360,5989,9279,1
79297,20220331103213900,PP22032200023,309,7934,361,5948,9276,1
79298,20220331103214200,PP22032200023,309,7934,361,5948,9275,1
79299,20220331103214200,PP22032200023,309,7934,359,6048,9270,1
79300,20220331103214300,PP22032200023,309,7934,359,6048,9270,1
79301,20220331103214300,PP22032200023,308,7958,358,6058,9271,1
79302,20220331103214500,PP22032200023,308,7958,358,6058,9276,1
79303,20220331103214500,PP22032200023,319,8337,362,5948,9280,1
79304,20220331103214800,PP22032200023,319,8337,362,5948,9299,1
79305,20220331103214800,PP22032200023,321,8248,360,6001,9300,1
79306,20220331103215000,PP22032200023,321,8248,360,6001,9321,1
79307,20220331103215000,PP22032200023,319,8341,360,6021,9327,1
79308,20220331103215300,PP22032200023,319,8341,360,6021,9270,1
79309,20220331103215300,PP22032200023,321,8285,359,6045,9270,1
79310,20220331103215400,PP22032200023,321,8285,359,6045,9270,1
79311,20220331103215400,PP22032200023,321,8287,359,6074,9270,1
79312,20220331103215600,PP22032200023,321,8287,359,6074,9270,1
79313,20220331103215600,PP22032200023,319,8375,361,5948,9270,1
79314,20220331103215900,PP22032200023,319,8375,361,5948,9270,1
79315,20220331103215900,PP22032200023,320,8291,362,5961,9270,1
79316,20220331103216100,PP22032200023,320,8291,362,5961,9270,1
79317,20220331103216100,PP22032200023,320,8300,363,5948,9270,1
79318,20220331103216300,PP22032200023,320,8300,363,5948,9270,1
79319,20220331103216300,PP22032200023,308,7936,363,5948,9270,1
79320,20220331103216600,PP22032200023,308,7936,363,5948,9270,1
79321,20220331103216600,PP22032200023,308,8312,359,6040,9270,1
79322,20220331103216700,PP22032200023,308,8312,359,6040,9270,1
79323,20220331103216700,PP22032200023,320,8305,367,5948,9270,1
79324,20220331103216900,PP22032200023,320,8305,367,5948,9270,1
79325,20220331103216900,PP22032200023,321,8272,361,5950,9270,1
79326,20220331103217200,PP22032200023,321,8272,361,5950,9270,1
79327,20220331103217200,PP22032200023,321,8259,359,6081,9270,1
79328,20220331103217400,PP22032200023,321,8259,359,6081,9275,1
79329,20220331103217400,PP22032200023,320,8311,363,5975,9285,1
79330,20220331103217700,PP22032200023,320,8311,363,5975,9288,1
79331,20220331103217700,PP22032200023,320,8315,358,6066,9289,1
79332,20220331103217800,PP22032200023,320,8315,358,6066,9288,1
79333,20220331103217800,PP22032200023,321,8296,363,5948,9290,1
79334,20220331103218000,PP22032200023,321,8296,363,5948,9300,1
79335,20220331103218000,PP22032200023,320,8275,362,5970,9301,1
79336,20220331103218300,PP22032200023,320,8275,362,5970,9300,1
79337,20220331103218300,PP22032200023,308,7934,360,5991,9303,1
79338,20220331103218500,PP22032200023,308,7934,360,5991,9317,1
79339,20220331103218500,PP22032200023,319,8351,361,6057,9319,1
79340,20220331103218700,PP22032200023,319,8351,361,6057,9320,1
79341,20220331103218700,PP22032200023,308,7934,362,5954,9324,1
79342,20220331103218900,PP22032200023,308,7934,362,5954,9333,1
79343,20220331103218900,PP22032200023,320,8310,363,5974,9335,1
79344,20220331103219100,PP22032200023,320,8310,363,5974,9330,1
79345,20220331103219100,PP22032200023,320,8324,357,6041,9327,1
79346,20220331103219300,PP22032200023,320,8324,357,6041,9328,1
79347,20220331103219300,PP22032200023,320,8300,363,5948,9329,1
79348,20220331103219600,PP22032200023,320,8300,363,5948,9319,1
79349,20220331103219600,PP22032200023,320,8353,360,5971,9310,1
79350,20220331103219800,PP22032200023,320,8353,360,5971,9308,1
79351,20220331103219800,PP22032200023,320,8320,361,5984,9305,1
79352,20220331103219900,PP22032200023,320,8320,361,5984,9300,1
79353,20220331103219900,PP22032200023,320,8315,363,5957,9295,1
79354,20220331103220200,PP22032200023,320,8315,363,5957,9296,1
79355,20220331103220200,PP22032200023,320,8304,361,5976,9290,1
79356,20220331103220400,PP22032200023,320,8304,361,5976,9285,1
79357,20220331103220400,PP22032200023,320,8286,361,6007,9286,1
79358,20220331103220700,PP22032200023,320,8286,361,6007,9279,1
79359,20220331103220700,PP22032200023,320,8310,363,5948,9276,1
79360,20220331103220900,PP22032200023,320,8310,363,5948,9275,1
79361,20220331103220900,PP22032200023,308,7934,363,5959,9270,1
79362,20220331103221100,PP22032200023,308,7934,363,5959,9270,1
79363,20220331103221100,PP22032200023,320,8294,361,5991,9271,1
79364,20220331103221300,PP22032200023,320,8294,361,5991,9276,1
79365,20220331103221300,PP22032200023,321,8262,362,5980,9280,1
79366,20220331103221500,PP22032200023,321,8262,362,5980,9299,1
79367,20220331103221500,PP22032200023,320,8294,359,6007,9300,1
79368,20220331103221700,PP22032200023,320,8294,359,6007,9321,1
79369,20220331103221700,PP22032200023,320,8291,360,6079,9327,1
79370,20220331103222000,PP22032200023,320,8291,360,6079,9270,1
79371,20220331103222000,PP22032200023,321,8253,361,6038,9270,1
79372,20220331103222200,PP22032200023,321,8253,361,6038,9270,1
79373,20220331103222200,PP22032200023,308,7956,360,5969,9270,1
79374,20220331103222500,PP22032200023,308,7956,360,5969,9270,1
79375,20220331103222500,PP22032200023,320,8299,358,6021,9270,1
79376,20220331103222600,PP22032200023,320,8299,358,6021,9275,1
79377,20220331103222600,PP22032200023,320,8318,358,6055,9285,1
79378,20220331103222800,PP22032200023,320,8318,358,6055,9288,1
79379,20220331103222800,PP22032200023,320,8278,358,6056,9289,1
79380,20220331103223100,PP22032200023,320,8278,358,6056,9288,1
79381,20220331103223100,PP22032200023,320,8307,358,6050,9290,1
79382,20220331103223300,PP22032200023,320,8307,358,6050,9300,1
79383,20220331103223300,PP22032200023,320,8269,360,5991,9301,1
79384,20220331103223500,PP22032200023,320,8269,360,5991,9300,1
79385,20220331103223500,PP22032200023,308,7934,361,6020,9303,1
79386,20220331103223700,PP22032200023,308,7934,361,6020,9317,1
79387,20220331103223700,PP22032200023,308,7934,362,5948,9319,1
79388,20220331103223900,PP22032200023,308,7934,362,5948,9320,1
79389,20220331103223900,PP22032200023,308,7934,362,5968,9324,1
79390,20220331103224100,PP22032200023,308,7934,362,5968,9333,1
79391,20220331103224100,PP22032200023,319,8265,357,6131,9335,1
79392,20220331103224400,PP22032200023,319,8265,357,6131,9330,1
79393,20220331103224400,PP22032200023,308,7973,357,6042,9327,1
79394,20220331103224600,PP22032200023,308,7973,357,6042,9328,1
79395,20220331103224600,PP22032200023,321,8282,358,6086,9329,1
79396,20220331103224900,PP22032200023,321,8282,358,6086,9319,1
79397,20220331103224900,PP22032200023,320,8334,359,6012,9310,1
79398,20220331103225000,PP22032200023,320,8334,359,6012,9308,1
79399,20220331103225000,PP22032200023,321,8317,362,6042,9305,1
79400,20220331103225200,PP22032200023,321,8317,362,6042,9300,1
79401,20220331103225200,PP22032200023,320,8338,362,5998,9295,1
79402,20220331103225500,PP22032200023,320,8338,362,5998,9296,1
79403,20220331103225500,PP22032200023,319,8333,360,6038,9290,1
79404,20220331103225700,PP22032200023,319,8333,360,6038,9285,1
79405,20220331103225700,PP22032200023,320,8329,360,5998,9286,1
79406,20220331103225900,PP22032200023,320,8329,360,5998,9279,1
79407,20220331103225900,PP22032200023,320,8317,359,6030,9276,1
79408,20220331103226100,PP22032200023,320,8317,359,6030,9275,1
79409,20220331103226100,PP22032200023,308,7959,357,6130,9270,1
79410,20220331103226300,PP22032200023,308,7959,357,6130,9270,1
79411,20220331103226300,PP22032200023,320,8299,357,6055,9271,1
79412,20220331103226500,PP22032200023,320,8299,357,6055,9276,1
79413,20220331103226500,PP22032200023,320,8296,359,6054,9280,1
79414,20220331103226800,PP22032200023,320,8296,359,6054,9299,1
79415,20220331103226800,PP22032200023,319,8333,360,6039,9300,1
79416,20220331103227000,PP22032200023,319,8333,360,6039,9321,1
79417,20220331103227000,PP22032200023,320,8302,360,5997,9327,1
79418,20220331103227300,PP22032200023,320,8302,360,5997,9270,1
79419,20220331103227300,PP22032200023,308,7934,360,6037,9270,1
79420,20220331103227400,PP22032200023,308,7934,360,6037,9270,1
79421,20220331103227400,PP22032200023,308,7934,359,6042,9270,1
79422,20220331103227600,PP22032200023,308,7934,359,6042,9270,1
79423,20220331103227600,PP22032200023,320,8304,358,6066,9270,1
79424,20220331103227900,PP22032200023,320,8304,358,6066,9275,1
79425,20220331103227900,PP22032200023,321,8262,360,6042,9285,1
79426,20220331103228100,PP22032200023,321,8262,360,6042,9288,1
79427,20220331103228100,PP22032200023,319,8285,357,6100,9289,1
79428,20220331103228300,PP22032200023,319,8285,357,6100,9288,1
79429,20220331103228300,PP22032200023,321,8312,359,6059,9290,1
79430,20220331103228600,PP22032200023,321,8312,359,6059,9300,1
79431,20220331103228600,PP22032200023,320,8302,361,6015,9301,1
79432,20220331103228700,PP22032200023,320,8302,361,6015,9300,1
79433,20220331103228700,PP22032200023,320,8293,361,5948,9303,1
79434,20220331103228900,PP22032200023,320,8293,361,5948,9317,1
79435,20220331103228900,PP22032200023,320,8294,359,6028,9319,1
79436,20220331103229200,PP22032200023,320,8294,359,6028,9320,1
79437,20220331103229200,PP22032200023,320,8260,366,5948,9324,1
79438,20220331103229400,PP22032200023,320,8260,366,5948,9333,1
79439,20220331103229400,PP22032200023,320,8314,357,6101,9335,1
79440,20220331103229700,PP22032200023,320,8314,357,6101,9330,1
79441,20220331103229700,PP22032200023,320,8325,357,6125,9327,1
79442,20220331103229800,PP22032200023,320,8325,357,6125,9328,1
79443,20220331103229800,PP22032200023,321,8288,359,6014,9329,1
79444,20220331103230000,PP22032200023,321,8288,359,6014,9319,1
79445,20220331103230000,PP22032200023,320,8318,362,5960,9310,1
79446,20220331103230300,PP22032200023,320,8318,362,5960,9308,1
79447,20220331103230300,PP22032200023,322,8238,362,5993,9305,1
79448,20220331103230500,PP22032200023,322,8238,362,5993,9300,1
79449,20220331103230500,PP22032200023,321,8304,360,5970,9295,1
79450,20220331103230700,PP22032200023,321,8304,360,5970,9296,1
79451,20220331103230700,PP22032200023,320,8291,361,6007,9290,1
79452,20220331103231000,PP22032200023,320,8291,361,6007,9285,1
79453,20220331103231000,PP22032200023,320,8306,361,5963,9286,1
79454,20220331103231200,PP22032200023,320,8306,361,5963,9279,1
79455,20220331103231200,PP22032200023,319,8335,361,5948,9276,1
79456,20220331103231300,PP22032200023,319,8335,361,5948,9275,1
79457,20220331103231300,PP22032200023,320,8325,357,6104,9270,1
79458,20220331103231600,PP22032200023,320,8325,357,6104,9270,1
79459,20220331103231600,PP22032200023,309,7934,361,6045,9271,1
79460,20220331103231800,PP22032200023,309,7934,361,6045,9276,1
79461,20220331103231800,PP22032200023,320,8317,360,5948,9280,1
79462,20220331103232100,PP22032200023,320,8317,360,5948,9299,1
79463,20220331103232100,PP22032200023,320,8298,365,5948,9300,1
79464,20220331103232300,PP22032200023,320,8298,365,5948,9321,1
79465,20220331103232300,PP22032200023,319,8314,358,6020,9327,1
79466,20220331103232500,PP22032200023,319,8314,358,6020,9270,1
79467,20220331103232500,PP22032200023,321,8278,362,6027,9270,1
79468,20220331103232700,PP22032200023,321,8278,362,6027,9270,1
79469,20220331103232700,PP22032200023,320,8298,357,6101,9270,1
79470,20220331103232900,PP22032200023,320,8298,357,6101,9270,1
79471,20220331103232900,PP22032200023,320,8324,357,6124,9270,1
79472,20220331103233100,PP22032200023,320,8324,357,6124,9275,1
79473,20220331103233100,PP22032200023,309,7934,358,6071,9285,1
79474,20220331103233400,PP22032200023,309,7934,358,6071,9288,1
79475,20220331103233400,PP22032200023,320,8346,360,5952,9289,1
79476,20220331103233600,PP22032200023,320,8346,360,5952,9288,1
79477,20220331103233600,PP22032200023,319,8347,358,6060,9290,1
79478,20220331103233900,PP22032200023,319,8347,358,6060,9300,1
79479,20220331103233900,PP22032200023,320,8308,360,6041,9301,1
79480,20220331103234000,PP22032200023,320,8308,360,6041,9300,1
79481,20220331103234000,PP22032200023,320,8333,360,6029,9303,1
79482,20220331103234200,PP22032200023,320,8333,360,6029,9317,1
79483,20220331103234200,PP22032200023,308,7934,360,6022,9319,1
79484,20220331103234500,PP22032200023,308,7934,360,6022,9320,1
79485,20220331103234500,PP22032200023,320,8308,363,5948,9324,1
79486,20220331103234700,PP22032200023,320,8308,363,5948,9333,1
79487,20220331103234700,PP22032200023,320,8292,359,6050,9335,1
79488,20220331103234800,PP22032200023,320,8292,359,6050,9330,1
79489,20220331103234800,PP22032200023,320,8276,357,6155,9327,1
79490,20220331103235100,PP22032200023,320,8276,357,6155,9328,1
79491,20220331103235100,PP22032200023,320,8297,357,6039,9329,1
79492,20220331103235300,PP22032200023,320,8297,357,6039,9319,1
79493,20220331103235300,PP22032200023,322,8250,365,5948,9310,1
79494,20220331103235500,PP22032200023,322,8250,365,5948,9308,1
79495,20220331103235500,PP22032200023,308,7934,362,5949,9305,1
79496,20220331103235800,PP22032200023,308,7934,362,5949,9300,1
79497,20220331103235800,PP22032200023,320,8332,359,6021,9295,1
79498,20220331103236000,PP22032200023,320,8332,359,6021,9296,1
79499,20220331103236000,PP22032200023,321,8292,357,6096,9290,1
79500,20220331103236100,PP22032200023,321,8292,357,6096,9285,1
79501,20220331103236100,PP22032200023,321,8279,368,5948,9286,1
79502,20220331103236400,PP22032200023,321,8279,368,5948,9279,1
79503,20220331103236400,PP22032200023,321,8259,361,6078,9276,1
79504,20220331103236600,PP22032200023,321,8259,361,6078,9275,1
79505,20220331103236600,PP22032200023,320,8300,362,6051,9270,1
79506,20220331103236900,PP22032200023,320,8300,362,6051,9270,1
79507,20220331103236900,PP22032200023,319,8333,359,6012,9271,1
79508,20220331103237100,PP22032200023,319,8333,359,6012,9276,1
79509,20220331103237100,PP22032200023,308,7934,357,6109,9280,1
79510,20220331103237300,PP22032200023,308,7934,357,6109,9299,1
79511,20220331103237300,PP22032200023,320,8258,364,5948,9300,1
79512,20220331103237500,PP22032200023,320,8258,364,5948,9321,1
79513,20220331103237500,PP22032200023,320,8294,363,5948,9327,1
79514,20220331103237700,PP22032200023,320,8294,363,5948,9270,1
79515,20220331103237700,PP22032200023,308,7934,360,5975,9270,1
79516,20220331103237900,PP22032200023,308,7934,360,5975,9270,1
79517,20220331103237900,PP22032200023,319,8305,364,5948,9270,1
79518,20220331103238200,PP22032200023,319,8305,364,5948,9270,1
79519,20220331103238200,PP22032200023,321,8293,359,6001,9270,1
79520,20220331103238400,PP22032200023,321,8293,359,6001,9270,1
79521,20220331103238400,PP22032200023,320,8294,364,5948,9270,1
79522,20220331103238500,PP22032200023,320,8294,364,5948,9270,1
79523,20220331103238500,PP22032200023,319,8341,359,5998,9270,1
79524,20220331103238800,PP22032200023,319,8341,359,5998,9270,1
79525,20220331103238800,PP22032200023,320,8317,358,6068,9270,1
79526,20220331103239000,PP22032200023,320,8317,358,6068,9270,1
79527,20220331103239000,PP22032200023,320,8299,362,6006,9270,1
79528,20220331103239300,PP22032200023,320,8299,362,6006,9270,1
79529,20220331103239300,PP22032200023,320,8314,360,5951,9270,1
79530,20220331103239500,PP22032200023,320,8314,360,5951,9270,1
79531,20220331103239500,PP22032200023,308,8211,359,5973,9275,1
79532,20220331103239700,PP22032200023,308,8211,359,5973,9285,1
79533,20220331103239700,PP22032200023,320,8282,359,6036,9288,1
79534,20220331103239900,PP22032200023,320,8282,359,6036,9289,1
79535,20220331103239900,PP22032200023,319,8320,362,5970,9288,1
